task,model,subset,mean,std,n_seeds,source
CHEMBL235_EC50,CheMeleon,overall,0.6539616,0.01992361095384068,5,reference
CHEMBL235_EC50,CheMeleon,noncliff,0.5651952,0.023021680593735973,5,reference
CHEMBL235_EC50,CheMeleon,cliff,0.7786522,0.01698840512114073,5,reference
CHEMBL235_EC50,Chemprop,overall,0.772176,0.019600715364496254,5,reference
CHEMBL235_EC50,Chemprop,noncliff,0.715399,0.030037944383729042,5,reference
CHEMBL235_EC50,Chemprop,cliff,0.857301,0.017896849018751906,5,reference
CHEMBL235_EC50,Chemprop_Mordred,overall,0.7423588,0.007625869718268187,5,reference
CHEMBL235_EC50,Chemprop_Mordred,noncliff,0.6800488,0.012420639748418777,5,reference
CHEMBL235_EC50,Chemprop_Mordred,cliff,0.8350194,0.011373444572336034,5,reference
CHEMBL235_EC50,MLP_PLR_Pretrained,overall,0.69470775,0.007632148661255211,4,reference
CHEMBL235_EC50,MLP_PLR_Pretrained,noncliff,0.597527,0.010921194463061279,4,reference
CHEMBL235_EC50,MLP_PLR_Pretrained,cliff,0.830618,0.008329781899905925,4,reference
CHEMBL235_EC50,MoLFormer,overall,0.7020448,0.010459264188268681,5,reference
CHEMBL235_EC50,MoLFormer,noncliff,0.6195074,0.012631267056000352,5,reference
CHEMBL235_EC50,MoLFormer,cliff,0.8203466,0.009300354436256715,5,reference
CHEMBL235_EC50,MolCLR,overall,0.9191376,0.009045043119853016,5,reference
CHEMBL235_EC50,MolCLR,noncliff,0.8464154,0.016806646954107194,5,reference
CHEMBL235_EC50,MolCLR,cliff,1.027811,0.01537790306901437,5,reference
CHEMBL235_EC50,PCA_MLP,overall,0.7167268,0.011211557633085576,5,reference
CHEMBL235_EC50,PCA_MLP,noncliff,0.6262984,0.008976053511426975,5,reference
CHEMBL235_EC50,PCA_MLP,cliff,0.8451128,0.016606237483548152,5,reference
CHEMBL235_EC50,PCA_MLP_Prefitted,overall,0.7132284,0.009619029963566991,5,reference
CHEMBL235_EC50,PCA_MLP_Prefitted,noncliff,0.6205516,0.015544638916359557,5,reference
CHEMBL235_EC50,PCA_MLP_Prefitted,cliff,0.8441725999999999,0.008876103280156202,5,reference
CHEMBL235_EC50,RF,overall,0.6425978,0.0007025591505346796,5,reference
CHEMBL235_EC50,RF,noncliff,0.5492846,0.0013523021260058714,5,reference
CHEMBL235_EC50,RF,cliff,0.7724146,0.0018174486072513867,5,reference
CHEMBL235_EC50,RF_Mordred,overall,0.6640661999999999,0.00471383845289591,5,reference
CHEMBL235_EC50,RF_Mordred,noncliff,0.5635794,0.007258120213939682,5,reference
CHEMBL235_EC50,RF_Mordred,cliff,0.8029018,0.007768326290778451,5,reference
CHEMBL235_EC50,RF_Morgan,overall,0.6397012,0.0023240206023182994,5,reference
CHEMBL235_EC50,RF_Morgan,noncliff,0.5546702,0.0043853353988036374,5,reference
CHEMBL235_EC50,RF_Morgan,cliff,0.7595658000000001,0.0019610818850828177,5,reference
CHEMBL235_EC50,fastprop,overall,0.7033962,0.009440026067760603,5,reference
CHEMBL235_EC50,fastprop,noncliff,0.6217347999999999,0.012039216077469498,5,reference
CHEMBL235_EC50,fastprop,cliff,0.8205814,0.01191921431303253,5,reference
CHEMBL235_EC50,minimol,overall,0.679555,0.005835564856978291,5,reference
CHEMBL235_EC50,minimol,noncliff,0.5902504,0.01163789549016485,5,reference
CHEMBL235_EC50,minimol,cliff,0.8054964,0.011677789458626157,5,reference
CHEMBL236_Ki,CheMeleon,overall,0.7264534,0.014364044383111611,5,reference
CHEMBL236_Ki,CheMeleon,noncliff,0.6688868,0.010921542810427452,5,reference
CHEMBL236_Ki,CheMeleon,cliff,0.8076434,0.024641988747664018,5,reference
CHEMBL236_Ki,Chemprop,overall,0.8528762,0.017949532354911087,5,reference
CHEMBL236_Ki,Chemprop,noncliff,0.8034048,0.018963223000323538,5,reference
CHEMBL236_Ki,Chemprop,cliff,0.9244443999999999,0.019817230730856412,5,reference
CHEMBL236_Ki,Chemprop_Mordred,overall,0.8104747999999999,0.014376196595762034,5,reference
CHEMBL236_Ki,Chemprop_Mordred,noncliff,0.7604374,0.01026683734360294,5,reference
CHEMBL236_Ki,Chemprop_Mordred,cliff,0.8822668,0.031350319796774,5,reference
CHEMBL236_Ki,MLP_PLR_Pretrained,overall,0.83698925,0.03768643820643574,4,reference
CHEMBL236_Ki,MLP_PLR_Pretrained,noncliff,0.7707915,0.033244838798676686,4,reference
CHEMBL236_Ki,MLP_PLR_Pretrained,cliff,0.93050975,0.04471675796821033,4,reference
CHEMBL236_Ki,MoLFormer,overall,0.8270202,0.01498795454223157,5,reference
CHEMBL236_Ki,MoLFormer,noncliff,0.7776156,0.012990682500931196,5,reference
CHEMBL236_Ki,MoLFormer,cliff,0.8983416,0.02110198286986318,5,reference
CHEMBL236_Ki,MolCLR,overall,1.0355822,0.010569499257769942,5,reference
CHEMBL236_Ki,MolCLR,noncliff,0.985635,0.008033678061759742,5,reference
CHEMBL236_Ki,MolCLR,cliff,1.108688,0.017374795008862694,5,reference
CHEMBL236_Ki,PCA_MLP,overall,0.819161,0.01697037498701781,5,reference
CHEMBL236_Ki,PCA_MLP,noncliff,0.7711802,0.01650262752897249,5,reference
CHEMBL236_Ki,PCA_MLP,cliff,0.88852,0.021059756712744824,5,reference
CHEMBL236_Ki,PCA_MLP_Prefitted,overall,0.8109494,0.01844409481216142,5,reference
CHEMBL236_Ki,PCA_MLP_Prefitted,noncliff,0.7605986,0.012824820631884112,5,reference
CHEMBL236_Ki,PCA_MLP_Prefitted,cliff,0.8834072,0.028359961942146537,5,reference
CHEMBL236_Ki,RF,overall,0.735432,0.004067752745681569,5,reference
CHEMBL236_Ki,RF,noncliff,0.6803142,0.004000911866062561,5,reference
CHEMBL236_Ki,RF,cliff,0.8137,0.005189066004590785,5,reference
CHEMBL236_Ki,RF_Mordred,overall,0.7877946,0.005019080457613733,5,reference
CHEMBL236_Ki,RF_Mordred,noncliff,0.7541792,0.005908200416370442,5,reference
CHEMBL236_Ki,RF_Mordred,cliff,0.8373389999999999,0.006338769344281287,5,reference
CHEMBL236_Ki,RF_Morgan,overall,0.7139074,0.003923767403911716,5,reference
CHEMBL236_Ki,RF_Morgan,noncliff,0.6539106,0.003349561081694132,5,reference
CHEMBL236_Ki,RF_Morgan,cliff,0.7982268,0.006437917222207817,5,reference
CHEMBL236_Ki,fastprop,overall,0.7889194,0.013140187800788829,5,reference
CHEMBL236_Ki,fastprop,noncliff,0.7365614,0.011571317273327159,5,reference
CHEMBL236_Ki,fastprop,cliff,0.8639264,0.019290841190575395,5,reference
CHEMBL236_Ki,minimol,overall,0.7704948,0.011266643411415828,5,reference
CHEMBL236_Ki,minimol,noncliff,0.7212416,0.017704116319093712,5,reference
CHEMBL236_Ki,minimol,cliff,0.841203,0.007005293398566519,5,reference
CHEMBL237_EC50,CheMeleon,overall,0.752907,0.024953876356189612,5,reference
CHEMBL237_EC50,CheMeleon,noncliff,0.6547558,0.03430213243167251,5,reference
CHEMBL237_EC50,CheMeleon,cliff,0.8491448,0.026230777963301023,5,reference
CHEMBL237_EC50,Chemprop,overall,1.0026374,0.04533431915712422,5,reference
CHEMBL237_EC50,Chemprop,noncliff,1.0110734,0.057684675509531984,5,reference
CHEMBL237_EC50,Chemprop,cliff,0.9928976,0.031959387432177126,5,reference
CHEMBL237_EC50,Chemprop_Mordred,overall,0.8703326,0.04936606427739608,5,reference
CHEMBL237_EC50,Chemprop_Mordred,noncliff,0.7707841999999999,0.08449253385335298,5,reference
CHEMBL237_EC50,Chemprop_Mordred,cliff,0.9681714,0.020234395287233094,5,reference
CHEMBL237_EC50,MLP_PLR_Pretrained,overall,0.8165905,0.005931002212948501,4,reference
CHEMBL237_EC50,MLP_PLR_Pretrained,noncliff,0.69789775,0.01981482093503495,4,reference
CHEMBL237_EC50,MLP_PLR_Pretrained,cliff,0.93161,0.006686550194233217,4,reference
CHEMBL237_EC50,MoLFormer,overall,0.8028852,0.02402949341455204,5,reference
CHEMBL237_EC50,MoLFormer,noncliff,0.739823,0.03417469518225436,5,reference
CHEMBL237_EC50,MoLFormer,cliff,0.8678594000000001,0.02015254172157945,5,reference
CHEMBL237_EC50,MolCLR,overall,1.183068,0.023124060335503373,5,reference
CHEMBL237_EC50,MolCLR,noncliff,1.2082666,0.03166750559548387,5,reference
CHEMBL237_EC50,MolCLR,cliff,1.1540532,0.016705465421831264,5,reference
CHEMBL237_EC50,PCA_MLP,overall,0.8220844,0.01518921631421448,5,reference
CHEMBL237_EC50,PCA_MLP,noncliff,0.7473756,0.02542402509123998,5,reference
CHEMBL237_EC50,PCA_MLP,cliff,0.8982738,0.0108283073728076,5,reference
CHEMBL237_EC50,PCA_MLP_Prefitted,overall,0.8317606000000001,0.021818735422567462,5,reference
CHEMBL237_EC50,PCA_MLP_Prefitted,noncliff,0.7541874,0.02977986992315445,5,reference
CHEMBL237_EC50,PCA_MLP_Prefitted,cliff,0.9107613999999999,0.01590084774595369,5,reference
CHEMBL237_EC50,RF,overall,0.7738389999999999,0.004441825615667517,5,reference
CHEMBL237_EC50,RF,noncliff,0.7375652,0.004007233729145312,5,reference
CHEMBL237_EC50,RF,cliff,0.8125652,0.006335979779008128,5,reference
CHEMBL237_EC50,RF_Mordred,overall,0.8387792,0.0043971696533110895,5,reference
CHEMBL237_EC50,RF_Mordred,noncliff,0.8096374000000001,0.013145657695223927,5,reference
CHEMBL237_EC50,RF_Mordred,cliff,0.8701736,0.006364314216001627,5,reference
CHEMBL237_EC50,RF_Morgan,overall,0.7196134,0.0048988982679782165,5,reference
CHEMBL237_EC50,RF_Morgan,noncliff,0.6971488,0.01304218551317225,5,reference
CHEMBL237_EC50,RF_Morgan,cliff,0.743856,0.007509567657328908,5,reference
CHEMBL237_EC50,fastprop,overall,0.8152378,0.012898713833557217,5,reference
CHEMBL237_EC50,fastprop,noncliff,0.7276878,0.02039984044447408,5,reference
CHEMBL237_EC50,fastprop,cliff,0.9032184,0.010396624617634314,5,reference
CHEMBL237_EC50,minimol,overall,0.8203226,0.00861169578190031,5,reference
CHEMBL237_EC50,minimol,noncliff,0.7899004000000001,0.01498095306180483,5,reference
CHEMBL237_EC50,minimol,cliff,0.8527728,0.02282374610268874,5,reference
CHEMBL237_Ki,CheMeleon,overall,0.7030058,0.012958904327141241,5,reference
CHEMBL237_Ki,CheMeleon,noncliff,0.6558462,0.018926882166907463,5,reference
CHEMBL237_Ki,CheMeleon,cliff,0.7615754,0.007415008822651535,5,reference
CHEMBL237_Ki,Chemprop,overall,0.7877142,0.011810252552761101,5,reference
CHEMBL237_Ki,Chemprop,noncliff,0.7391204,0.017346246574979837,5,reference
CHEMBL237_Ki,Chemprop,cliff,0.8483318,0.015160315265851146,5,reference
CHEMBL237_Ki,Chemprop_Mordred,overall,0.8068764,0.01698982896441282,5,reference
CHEMBL237_Ki,Chemprop_Mordred,noncliff,0.771014,0.028057469871675896,5,reference
CHEMBL237_Ki,Chemprop_Mordred,cliff,0.8521756,0.018369671925214118,5,reference
CHEMBL237_Ki,MLP_PLR_Pretrained,overall,0.7579885,0.015338573866236684,4,reference
CHEMBL237_Ki,MLP_PLR_Pretrained,noncliff,0.7092907500000001,0.028964212404059927,4,reference
CHEMBL237_Ki,MLP_PLR_Pretrained,cliff,0.818305,0.012479532262869492,4,reference
CHEMBL237_Ki,MoLFormer,overall,0.7747786,0.01060349456735844,5,reference
CHEMBL237_Ki,MoLFormer,noncliff,0.7239836,0.01396951597729857,5,reference
CHEMBL237_Ki,MoLFormer,cliff,0.8379712,0.012775897094137836,5,reference
CHEMBL237_Ki,MolCLR,overall,1.05219,0.006340622903153963,5,reference
CHEMBL237_Ki,MolCLR,noncliff,1.039179,0.0037937181761433583,5,reference
CHEMBL237_Ki,MolCLR,cliff,1.0692888,0.016867439027902224,5,reference
CHEMBL237_Ki,PCA_MLP,overall,0.7894558,0.009986001590226194,5,reference
CHEMBL237_Ki,PCA_MLP,noncliff,0.7558302,0.018761736778880597,5,reference
CHEMBL237_Ki,PCA_MLP,cliff,0.8320604,0.018639991444204054,5,reference
CHEMBL237_Ki,PCA_MLP_Prefitted,overall,0.7723558,0.013878440595398315,5,reference
CHEMBL237_Ki,PCA_MLP_Prefitted,noncliff,0.732713,0.024896776763267965,5,reference
CHEMBL237_Ki,PCA_MLP_Prefitted,cliff,0.8222296,0.009530826062834192,5,reference
CHEMBL237_Ki,RF,overall,0.7254626,0.002239954874545468,5,reference
CHEMBL237_Ki,RF,noncliff,0.6844588,0.0037769026675306297,5,reference
CHEMBL237_Ki,RF,cliff,0.7770464,0.0015652139278705735,5,reference
CHEMBL237_Ki,RF_Mordred,overall,0.7805162,0.0043351529338652,5,reference
CHEMBL237_Ki,RF_Mordred,noncliff,0.731622,0.0057633771696809985,5,reference
CHEMBL237_Ki,RF_Mordred,cliff,0.8415982,0.007052046664621581,5,reference
CHEMBL237_Ki,RF_Morgan,overall,0.7295442,0.004532394528281931,5,reference
CHEMBL237_Ki,RF_Morgan,noncliff,0.6746346,0.005603525661581288,5,reference
CHEMBL237_Ki,RF_Morgan,cliff,0.7972462,0.004322220605198212,5,reference
CHEMBL237_Ki,fastprop,overall,0.7666734,0.013540710743531862,5,reference
CHEMBL237_Ki,fastprop,noncliff,0.7258640000000001,0.022155699546617807,5,reference
CHEMBL237_Ki,fastprop,cliff,0.81803,0.007341702854243012,5,reference
CHEMBL237_Ki,minimol,overall,0.7340614,0.007672638153855564,5,reference
CHEMBL237_Ki,minimol,noncliff,0.694264,0.010975841580489412,5,reference
CHEMBL237_Ki,minimol,cliff,0.7842196,0.00613811308465397,5,reference
CHEMBL238_Ki,CheMeleon,overall,0.6268246,0.015318704574473641,5,reference
CHEMBL238_Ki,CheMeleon,noncliff,0.5901662,0.021679882946178477,5,reference
CHEMBL238_Ki,CheMeleon,cliff,0.7214434,0.012122086051501198,5,reference
CHEMBL238_Ki,Chemprop,overall,0.8325386,0.03771646465722894,5,reference
CHEMBL238_Ki,Chemprop,noncliff,0.8358404,0.04569468838541301,5,reference
CHEMBL238_Ki,Chemprop,cliff,0.822406,0.021327579618887857,5,reference
CHEMBL238_Ki,Chemprop_Mordred,overall,0.7710622,0.024943926342097796,5,reference
CHEMBL238_Ki,Chemprop_Mordred,noncliff,0.7490396,0.021191679552126134,5,reference
CHEMBL238_Ki,Chemprop_Mordred,cliff,0.8307654,0.04067125474631929,5,reference
CHEMBL238_Ki,MLP_PLR_Pretrained,overall,0.74814225,0.00943318083614959,4,reference
CHEMBL238_Ki,MLP_PLR_Pretrained,noncliff,0.7199335,0.01913194528138736,4,reference
CHEMBL238_Ki,MLP_PLR_Pretrained,cliff,0.82239075,0.040630430574724395,4,reference
CHEMBL238_Ki,MoLFormer,overall,0.7028949999999999,0.020677535046518494,5,reference
CHEMBL238_Ki,MoLFormer,noncliff,0.694412,0.022231959670708314,5,reference
CHEMBL238_Ki,MoLFormer,cliff,0.726395,0.026446426284093674,5,reference
CHEMBL238_Ki,MolCLR,overall,0.9897638,0.020158729457979276,5,reference
CHEMBL238_Ki,MolCLR,noncliff,0.9996728,0.01358864579566339,5,reference
CHEMBL238_Ki,MolCLR,cliff,0.9603326,0.04249906306543708,5,reference
CHEMBL238_Ki,PCA_MLP,overall,0.7607726,0.009791677478348663,5,reference
CHEMBL238_Ki,PCA_MLP,noncliff,0.7505446,0.006130297500121857,5,reference
CHEMBL238_Ki,PCA_MLP,cliff,0.7890822000000001,0.02817946546263785,5,reference
CHEMBL238_Ki,PCA_MLP_Prefitted,overall,0.762452,0.010862739746491224,5,reference
CHEMBL238_Ki,PCA_MLP_Prefitted,noncliff,0.7559392,0.009479668546948237,5,reference
CHEMBL238_Ki,PCA_MLP_Prefitted,cliff,0.7807836,0.017832880043335674,5,reference
CHEMBL238_Ki,RF,overall,0.6730248,0.0022739650305138724,5,reference
CHEMBL238_Ki,RF,noncliff,0.6629734,0.00308575842217113,5,reference
CHEMBL238_Ki,RF,cliff,0.7010848,0.0034510753918162666,5,reference
CHEMBL238_Ki,RF_Mordred,overall,0.6960066,0.0056520156616909865,5,reference
CHEMBL238_Ki,RF_Mordred,noncliff,0.6943376,0.007108618251109019,5,reference
CHEMBL238_Ki,RF_Mordred,cliff,0.700699,0.009621725063625552,5,reference
CHEMBL238_Ki,RF_Morgan,overall,0.6226232,0.00868475969500596,5,reference
CHEMBL238_Ki,RF_Morgan,noncliff,0.6015126,0.01105594443907891,5,reference
CHEMBL238_Ki,RF_Morgan,cliff,0.6795608,0.005863230454280288,5,reference
CHEMBL238_Ki,fastprop,overall,0.7447494,0.011190886624392205,5,reference
CHEMBL238_Ki,fastprop,noncliff,0.7288802,0.011288380209755509,5,reference
CHEMBL238_Ki,fastprop,cliff,0.7882928,0.023335823142970537,5,reference
CHEMBL238_Ki,minimol,overall,0.6789000000000001,0.01306182703912435,5,reference
CHEMBL238_Ki,minimol,noncliff,0.652021,0.009385511919975395,5,reference
CHEMBL238_Ki,minimol,cliff,0.7498068,0.04324853885809321,5,reference
CHEMBL239_EC50,CheMeleon,overall,0.7168364,0.021813339795638806,5,reference
CHEMBL239_EC50,CheMeleon,noncliff,0.5943042,0.01959775806973852,5,reference
CHEMBL239_EC50,CheMeleon,cliff,0.8651534,0.026317352622176878,5,reference
CHEMBL239_EC50,Chemprop,overall,0.8305354,0.019101225945996243,5,reference
CHEMBL239_EC50,Chemprop,noncliff,0.6822148,0.02032130287555401,5,reference
CHEMBL239_EC50,Chemprop,cliff,1.008572,0.026012784087828825,5,reference
CHEMBL239_EC50,Chemprop_Mordred,overall,0.788881,0.047473059336849165,5,reference
CHEMBL239_EC50,Chemprop_Mordred,noncliff,0.720091,0.03884122591783118,5,reference
CHEMBL239_EC50,Chemprop_Mordred,cliff,0.879608,0.06016467497460613,5,reference
CHEMBL239_EC50,MLP_PLR_Pretrained,overall,0.76967175,0.005411924767353999,4,reference
CHEMBL239_EC50,MLP_PLR_Pretrained,noncliff,0.6933367500000001,0.00664473067080223,4,reference
CHEMBL239_EC50,MLP_PLR_Pretrained,cliff,0.8691395,0.012659287549068464,4,reference
CHEMBL239_EC50,MoLFormer,overall,0.7665664,0.021181116321856125,5,reference
CHEMBL239_EC50,MoLFormer,noncliff,0.6602714000000001,0.011430110036215753,5,reference
CHEMBL239_EC50,MoLFormer,cliff,0.8994538,0.03320321476845279,5,reference
CHEMBL239_EC50,MolCLR,overall,0.9706676,0.009354199005794145,5,reference
CHEMBL239_EC50,MolCLR,noncliff,0.9063404,0.016649445823810467,5,reference
CHEMBL239_EC50,MolCLR,cliff,1.0575346,0.005495754310374547,5,reference
CHEMBL239_EC50,PCA_MLP,overall,0.7492802,0.022166908962685822,5,reference
CHEMBL239_EC50,PCA_MLP,noncliff,0.6811846,0.009078129644370572,5,reference
CHEMBL239_EC50,PCA_MLP,cliff,0.8384944,0.04183023917502742,5,reference
CHEMBL239_EC50,PCA_MLP_Prefitted,overall,0.7703588,0.01096811034590736,5,reference
CHEMBL239_EC50,PCA_MLP_Prefitted,noncliff,0.7004306,0.01053809133761897,5,reference
CHEMBL239_EC50,PCA_MLP_Prefitted,cliff,0.8620632,0.026386989372795062,5,reference
CHEMBL239_EC50,RF,overall,0.7151606,0.0009420205093308862,5,reference
CHEMBL239_EC50,RF,noncliff,0.6217028,0.0016577582936001423,5,reference
CHEMBL239_EC50,RF,cliff,0.8330562,0.002490281542316055,5,reference
CHEMBL239_EC50,RF_Mordred,overall,0.771407,0.003978321203724001,5,reference
CHEMBL239_EC50,RF_Mordred,noncliff,0.66331,0.002269754083595824,5,reference
CHEMBL239_EC50,RF_Mordred,cliff,0.9064326,0.007970135321310415,5,reference
CHEMBL239_EC50,RF_Morgan,overall,0.6887668,0.004093640453190786,5,reference
CHEMBL239_EC50,RF_Morgan,noncliff,0.5743092,0.003720496278724121,5,reference
CHEMBL239_EC50,RF_Morgan,cliff,0.8280134,0.0053240247407389234,5,reference
CHEMBL239_EC50,fastprop,overall,0.742154,0.010326205363055695,5,reference
CHEMBL239_EC50,fastprop,noncliff,0.6644302,0.01137475392964612,5,reference
CHEMBL239_EC50,fastprop,cliff,0.8426176,0.024185363769023627,5,reference
CHEMBL239_EC50,minimol,overall,0.695596,0.021434223540870333,5,reference
CHEMBL239_EC50,minimol,noncliff,0.6063314,0.012235069801190336,5,reference
CHEMBL239_EC50,minimol,cliff,0.8082582,0.035705510674964476,5,reference
CHEMBL244_Ki,CheMeleon,overall,0.6881702,0.014229939302751765,5,reference
CHEMBL244_Ki,CheMeleon,noncliff,0.6137705999999999,0.01720698417038848,5,reference
CHEMBL244_Ki,CheMeleon,cliff,0.7613152,0.020757042471411965,5,reference
CHEMBL244_Ki,Chemprop,overall,0.8859822,0.047158443216035024,5,reference
CHEMBL244_Ki,Chemprop,noncliff,0.8406984,0.04321435866746143,5,reference
CHEMBL244_Ki,Chemprop,cliff,0.933152,0.05156048065330652,5,reference
CHEMBL244_Ki,Chemprop_Mordred,overall,0.8102016,0.012460045916448293,5,reference
CHEMBL244_Ki,Chemprop_Mordred,noncliff,0.7593442,0.011194750044552148,5,reference
CHEMBL244_Ki,Chemprop_Mordred,cliff,0.8622712,0.027317878288036918,5,reference
CHEMBL244_Ki,MLP_PLR_Pretrained,overall,0.78051225,0.022588351537628882,4,reference
CHEMBL244_Ki,MLP_PLR_Pretrained,noncliff,0.7191114999999999,0.037320477947770166,4,reference
CHEMBL244_Ki,MLP_PLR_Pretrained,cliff,0.8423572500000001,0.01653388849265352,4,reference
CHEMBL244_Ki,MoLFormer,overall,0.831809,0.017342283344473436,5,reference
CHEMBL244_Ki,MoLFormer,noncliff,0.7428513999999999,0.023498404231777095,5,reference
CHEMBL244_Ki,MoLFormer,cliff,0.9191462,0.030051759272295534,5,reference
CHEMBL244_Ki,MolCLR,overall,1.1123758,0.01506440890841723,5,reference
CHEMBL244_Ki,MolCLR,noncliff,1.108711,0.019673409851878758,5,reference
CHEMBL244_Ki,MolCLR,cliff,1.1163408,0.012385214707868424,5,reference
CHEMBL244_Ki,PCA_MLP,overall,0.8194562,0.014896582620185075,5,reference
CHEMBL244_Ki,PCA_MLP,noncliff,0.7689398000000001,0.020106520279750045,5,reference
CHEMBL244_Ki,PCA_MLP,cliff,0.8713936,0.01744470288196393,5,reference
CHEMBL244_Ki,PCA_MLP_Prefitted,overall,0.8146156,0.014685341870041698,5,reference
CHEMBL244_Ki,PCA_MLP_Prefitted,noncliff,0.7656456,0.014657678746650171,5,reference
CHEMBL244_Ki,PCA_MLP_Prefitted,cliff,0.8651052,0.019393565349362672,5,reference
CHEMBL244_Ki,RF,overall,0.7906996000000001,0.0018404387085692467,5,reference
CHEMBL244_Ki,RF,noncliff,0.7411384,0.0026112322455116954,5,reference
CHEMBL244_Ki,RF,cliff,0.8417595999999999,0.0021630956150850123,5,reference
CHEMBL244_Ki,RF_Mordred,overall,0.8440104,0.004446692325763076,5,reference
CHEMBL244_Ki,RF_Mordred,noncliff,0.8356796,0.004337141667042931,5,reference
CHEMBL244_Ki,RF_Mordred,cliff,0.853038,0.008078616020086598,5,reference
CHEMBL244_Ki,RF_Morgan,overall,0.7335272,0.0037252254911615715,5,reference
CHEMBL244_Ki,RF_Morgan,noncliff,0.6279392,0.002967570009283663,5,reference
CHEMBL244_Ki,RF_Morgan,cliff,0.8341986,0.00573326478021029,5,reference
CHEMBL244_Ki,fastprop,overall,0.7920254,0.012520201813069953,5,reference
CHEMBL244_Ki,fastprop,noncliff,0.74273,0.020777705696250457,5,reference
CHEMBL244_Ki,fastprop,cliff,0.8426752,0.011228877689243933,5,reference
CHEMBL244_Ki,minimol,overall,0.8134884,0.017556588513717598,5,reference
CHEMBL244_Ki,minimol,noncliff,0.7407776,0.021514740664019184,5,reference
CHEMBL244_Ki,minimol,cliff,0.8861602,0.026594255773756854,5,reference
CHEMBL262_Ki,CheMeleon,overall,0.6821092,0.005718522165734772,5,reference
CHEMBL262_Ki,CheMeleon,noncliff,0.6913008,0.007873427497602305,5,reference
CHEMBL262_Ki,CheMeleon,cliff,0.6396068,0.021354883183009918,5,reference
CHEMBL262_Ki,Chemprop,overall,0.9404836,0.021260662601151444,5,reference
CHEMBL262_Ki,Chemprop,noncliff,0.9394368,0.028827602351912632,5,reference
CHEMBL262_Ki,Chemprop,cliff,0.9442586000000001,0.018478370194365077,5,reference
CHEMBL262_Ki,Chemprop_Mordred,overall,0.8185334,0.02427321464165797,5,reference
CHEMBL262_Ki,Chemprop_Mordred,noncliff,0.8096486,0.024127411121792574,5,reference
CHEMBL262_Ki,Chemprop_Mordred,cliff,0.856089,0.03831468642700865,5,reference
CHEMBL262_Ki,MLP_PLR_Pretrained,overall,0.7905265,0.008809672255538224,4,reference
CHEMBL262_Ki,MLP_PLR_Pretrained,noncliff,0.774786,0.011570602253124077,4,reference
CHEMBL262_Ki,MLP_PLR_Pretrained,cliff,0.85616225,0.01766807825394431,4,reference
CHEMBL262_Ki,MoLFormer,overall,0.771414,0.008552997486261763,5,reference
CHEMBL262_Ki,MoLFormer,noncliff,0.7348102,0.008131598745634232,5,reference
CHEMBL262_Ki,MoLFormer,cliff,0.9137828,0.055841801143587784,5,reference
CHEMBL262_Ki,MolCLR,overall,1.0227712,0.007907366373199122,5,reference
CHEMBL262_Ki,MolCLR,noncliff,1.0352578,0.006858969001242119,5,reference
CHEMBL262_Ki,MolCLR,cliff,0.9657591999999999,0.01636940460004579,5,reference
CHEMBL262_Ki,PCA_MLP,overall,0.8287158,0.010281661352135655,5,reference
CHEMBL262_Ki,PCA_MLP,noncliff,0.8214888,0.014011021695793642,5,reference
CHEMBL262_Ki,PCA_MLP,cliff,0.8594112,0.020904704986198678,5,reference
CHEMBL262_Ki,PCA_MLP_Prefitted,overall,0.821942,0.007335508380473711,5,reference
CHEMBL262_Ki,PCA_MLP_Prefitted,noncliff,0.8114346,0.006751979816320515,5,reference
CHEMBL262_Ki,PCA_MLP_Prefitted,cliff,0.8665346,0.02041922468263669,5,reference
CHEMBL262_Ki,RF,overall,0.7453998,0.0027961096831133018,5,reference
CHEMBL262_Ki,RF,noncliff,0.7313112,0.0020046874469602355,5,reference
CHEMBL262_Ki,RF,cliff,0.8045194,0.00803346325316797,5,reference
CHEMBL262_Ki,RF_Mordred,overall,0.7877168,0.008699526364118908,5,reference
CHEMBL262_Ki,RF_Mordred,noncliff,0.7773598,0.007744755939343744,5,reference
CHEMBL262_Ki,RF_Mordred,cliff,0.8317354,0.016786144031313423,5,reference
CHEMBL262_Ki,RF_Morgan,overall,0.68856,0.005206838503353049,5,reference
CHEMBL262_Ki,RF_Morgan,noncliff,0.6808917999999999,0.00800670387612781,5,reference
CHEMBL262_Ki,RF_Morgan,cliff,0.7211332,0.014718624139504343,5,reference
CHEMBL262_Ki,fastprop,overall,0.8044072,0.011554075841883706,5,reference
CHEMBL262_Ki,fastprop,noncliff,0.7902954,0.012065831784008938,5,reference
CHEMBL262_Ki,fastprop,cliff,0.8635714,0.02354493747369062,5,reference
CHEMBL262_Ki,minimol,overall,0.7502314,0.013140986425683569,5,reference
CHEMBL262_Ki,minimol,noncliff,0.7254276,0.012925393805992908,5,reference
CHEMBL262_Ki,minimol,cliff,0.8504534,0.032412263386564055,5,reference
CHEMBL264_Ki,CheMeleon,overall,0.5905802,0.01136001880984359,5,reference
CHEMBL264_Ki,CheMeleon,noncliff,0.5535078,0.011564123614005507,5,reference
CHEMBL264_Ki,CheMeleon,cliff,0.6388954,0.013095845365611177,5,reference
CHEMBL264_Ki,Chemprop,overall,0.7219472,0.021290375885831627,5,reference
CHEMBL264_Ki,Chemprop,noncliff,0.6669898,0.020094580835638243,5,reference
CHEMBL264_Ki,Chemprop,cliff,0.7925794,0.02326032783603878,5,reference
